Galaxy_ID,name,RA,Dec,RA_hms,Dec_dms,z,z_source,Filter,Magnitude_zeropoint,Exposure_time,Bolometric_Luminosity,PSF_x_coordinate,PSF_y_coordinate,PSF_magnitude,Component_1_type,Component_1_new_type,Component_1_x_coordinate,Component_1_y_coordinate,Component_1_magnitude,Component_1_surface_brightness,Component_1_effective_radius,Component_1_sersic_index,Component_1_axis_ratio,Component_1_position_angle,Component_1_fourier_mode_amplitude,Component_1_fourier_mode_phase_angle,Component_1_Diskyness(-)/Boxyness(+),Component_1_truncation_x_coordinate,Component_1_truncation_y_coordinate,Component_1_truncation_break_radius,Component_1_truncation_softening_length,Component_1_truncation_axis_ratio,Component_1_truncation_position_angle,Component_1_spiral_inner_radius,Component_1_spiral_outer_radius,Component_1_spiral_cumulative_rotation_to_outer_radius,Component_1_asymptotic_spiral_powerlaw,Component_1_spiral_inclination_to_L.O.S.,Component_1_spiral_sky_position_angle,Component_2_type,Component_2_new_type,Component_2_x_coordinate,Component_2_y_coordinate,Component_2_magnitude,Component_2_surface_brightness,Component_2_effective_radius,Component_2_sersic_index,Component_2_axis_ratio,Component_2_position_angle,Component_2_fourier_mode_amplitude,Component_2_fourier_mode_phase_angle,Component_2_Diskyness(-)/Boxyness(+),Component_2_truncation_x_coordinate,Component_2_truncation_y_coordinate,Component_2_truncation_break_radius,Component_2_truncation_softening_length,Component_2_truncation_axis_ratio,Component_2_truncation_position_angle,Component_2_spiral_inner_radius,Component_2_spiral_outer_radius,Component_2_spiral_cumulative_rotation_to_outer_radius,Component_2_asymptotic_spiral_powerlaw,Component_2_spiral_inclination_to_L.O.S.,Component_2_spiral_sky_position_angle,Component_3_type,Component_3_new_type,Component_3_x_coordinate,Component_3_y_coordinate,Component_3_magnitude,Component_3_surface_brightness,Component_3_effective_radius,Component_3_sersic_index,Component_3_axis_ratio,Component_3_position_angle,Component_3_fourier_mode_amplitude,Component_3_fourier_mode_phase_angle,Component_3_Diskyness(-)/Boxyness(+),Component_3_truncation_x_coordinate,Component_3_truncation_y_coordinate,Component_3_truncation_break_radius,Component_3_truncation_softening_length,Component_3_truncation_axis_ratio,Component_3_truncation_position_angle,Component_3_spiral_inner_radius,Component_3_spiral_outer_radius,Component_3_spiral_cumulative_rotation_to_outer_radius,Component_3_asymptotic_spiral_powerlaw,Component_3_spiral_inclination_to_L.O.S.,Component_3_spiral_sky_position_angle,Component_4_type,Component_4_new_type,Component_4_x_coordinate,Component_4_y_coordinate,Component_4_magnitude,Component_4_surface_brightness,Component_4_effective_radius,Component_4_sersic_index,Component_4_axis_ratio,Component_4_position_angle,Component_4_fourier_mode_amplitude,Component_4_fourier_mode_phase_angle,Component_4_Diskyness(-)/Boxyness(+),Component_4_truncation_x_coordinate,Component_4_truncation_y_coordinate,Component_4_truncation_break_radius,Component_4_truncation_softening_length,Component_4_truncation_axis_ratio,Component_4_truncation_position_angle,Component_4_spiral_inner_radius,Component_4_spiral_outer_radius,Component_4_spiral_cumulative_rotation_to_outer_radius,Component_4_asymptotic_spiral_powerlaw,Component_4_spiral_inclination_to_L.O.S.,Component_4_spiral_sky_position_angle,Component_5_type,Component_5_new_type,Component_5_x_coordinate,Component_5_y_coordinate,Component_5_magnitude,Component_5_surface_brightness,Component_5_effective_radius,Component_5_sersic_index,Component_5_axis_ratio,Component_5_position_angle,Component_5_fourier_mode_amplitude,Component_5_fourier_mode_phase_angle,Component_5_Diskyness(-)/Boxyness(+),Component_5_truncation_x_coordinate,Component_5_truncation_y_coordinate,Component_5_truncation_break_radius,Component_5_truncation_softening_length,Component_5_truncation_axis_ratio,Component_5_truncation_position_angle,Component_5_spiral_inner_radius,Component_5_spiral_outer_radius,Component_5_spiral_cumulative_rotation_to_outer_radius,Component_5_asymptotic_spiral_powerlaw,Component_5_spiral_inclination_to_L.O.S.,Component_5_spiral_sky_position_angle,Total_Galaxy_Luminosity,Total_Galaxy_Luminosity_Min,Total_Galaxy_Luminosity_Max,Total_Host_Galaxy_Luminosity,Total_Host_Galaxy_Luminosity_Min,Total_Host_Galaxy_Luminosity_Max,PSF_Luminosity,PSF_Luminosity_Ratio,PSF_Luminosity_Ratio_Min,PSF_Luminosity_Ratio_Max,Bulge_Luminosity_Ratio,Bulge_Luminosity_Ratio_Min,Bulge_Luminosity_Ratio_Max,Pseudobulge_Luminosity_Ratio,Pseudobulge_Luminosity_Ratio_Min,Pseudobulge_Luminosity_Ratio_Max,Compact_Component_Luminosity_Ratio,Compact_Component_Luminosity_Ratio_Min,Compact_Component_Luminosity_Ratio_Max,upmag_cone,rpmag_cone,e_upmag_cone,e_rpmag_cone,umag,rmag,e_umag,e_rmag,Stellar_Mass,Err_Stellar_Mass,MBH,Err_MBH
g085,J143400.86+431042.5,218.5035833,43.1784722,14 34 00.86,+43 10 42.5,0.141,SDSS,F850LP,24.847,780.0,4.12479638501631E44,"(1565.4812, 0.0066)","(904.33, 0.0076)","(20.182, 1.8214431999972787)",bulge,bulge,"(1565.5972, 0.012)","(904.8245, 0.0069)","(18.5495, 0.2686012141538045)","(17.4523, 0.0017)","(7.8926, 4.5143914673191645)","(1.2871, 0.29184047396633994)","(0.4867, 0.0013)","(77.4159, 0.1125)",,,,,,,,,,,,,,,,disk,disk,"(1553.4412, 0.3426)","(904.4221, 0.2247)","(18.0579, 0.2686237186938226)","(22.5424, 0.0034)","(120.6154, 4.534567462305978)","(0.2962, 0.2914520582272459)","(0.6206, 0.0017)","(73.1172, 0.241)",,,,,,,,,,,,,,,,bar,bar,"(1565.7864, 0.0314)","(905.587, 0.0605)","(17.7406, 0.26857142857142857)","(20.4925, 0.001)","(61.6381, 4.561743657879527)","(0.9697, 0.29153293509464406)","(0.5029, 0.0039)","(-17.355, 0.1053)",,,"(-0.3774, 0.0094)","(1575.2628, 1.6465)","(895.3766, 1.5045)","(66.2386, 4.0961)","(209.0906, 19.4079)","(0.2816, 0.0232)","(45.9572, 0.308)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.17870983567587E44,8.886234962868579E43,1.7272593789985899E44,1.1252438383261798E44,8.786349935596719E43,1.4410690509109001E44,5.3465997349698997E42,0.0475150323233326,0.00693131444386494,0.325721522800073,0.213713043436382,0.130302394232503,0.356686506222085,0.0,0.0,0.00616904118917765,0.213713043436382,0.130302394232503,0.356686506222085,19.741,18.535,0.033,0.013000000000000001,19.132,17.445,0.035,0.006,10.492285772660177,0.3,7.11516284593,0.13331184790570952
g086,J145926.07+404538.4,224.858625,40.7606667,14 59 26.07,+40 45 38.4,0.151,SDSS,F850LP,24.847,660.0,7.81231442569596E44,"(1561.4496, 0.0037)","(892.2175, 0.0039)","(19.0801, 1.8214305726039426)",bar,bar,"(1561.7986, 0.0101)","(892.2975, 0.0136)","(17.49, 0.26857142857142857)","(19.2122, 0.0028)","(26.4016, 4.519075072424012)","(2.6729, 0.29198392463438455)","(0.5916, 0.0009)","(-19.6885, 0.0997)",,,"(-0.1839, 0.0118)","(1558.1729, 0.4641)","(894.4583, 0.0677)","(73.1268, 1.0415)","(20.0, 1.7312)","(0.5774, 0.0063)","(-84.4504, 0.3007)",,,,,,,disk,disk,"(1559.3523, 0.1069)","(891.4076, 0.0873)","(17.3445, 0.26858500003704217)","(23.1005, 0.0264)","(74.0201, 4.51592047762182)","(0.4295, 0.2914384536139628)","(0.8849, 0.0013)","(85.6477, 0.5463)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.7597197089373198E44,1.27230926663015E44,2.951222907155E44,1.5883970241113802E44,1.24030243814252E44,2.0341853960091502E44,1.7132268482593401E43,0.107858855327294,0.0157344697048864,0.739366047299897,0.0,0.0,0.00496724417501772,0.0,0.0,0.00496724417501772,0.466547435914623,0.284469538488877,0.770133564288959,18.278,17.903,0.018000000000000002,0.015,17.998,17.042,0.013999999999999999,0.005,10.284778802377994,0.3,7.48584191254,0.11980095607157443
g087,J150747.63+172624.4,226.9484583,17.4401111,15 07 47.63,+17 26 24.4,0.146,SDSS,F850LP,24.847,780.0,6.7175394012736204E44,"(1572.291, 0.0021)","(901.7411, 0.0023)","(18.4673, 1.8214299000555376)",disk,disk,"(1571.3303, 0.2089)","(905.6121, 0.2562)","(18.5072, 0.268788489792435)","(18.5072, 0.0)","(76.7238, 4.559300858706747)","(0.7068, 0.291718378311854)","(0.7448, 0.0042)","(-38.9902, 0.4796)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1573.0022, 0.0214)","(901.4253, 0.0229)","(19.4701, 0.26892573741629483)","(19.2807, 0.0088)","(7.5909, 4.515523004061)","(1.7099, 0.29679799905811016)","(0.926, 0.006)","(-78.1233, 4.1655)",,,,,,,,,,,,,,,,bar,bar,"(1575.4595, 0.2745)","(904.6583, 0.3356)","(18.8223, 0.26857142857142857)","(19.2398, 0.0)","(149.6338, 7.607790559696297)","(1.2484, 0.2919009630763454)","(0.1299, 0.0022)","(-39.4136, 0.075)",,,"(4.979, 1.83)","(1545.6932, 7.0239)","(908.2473, 2.7878)","(44.247, 6.7253)","(117.7303, 16.3145)","(0.4857, 0.0641)","(74.4824, 2.1939)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,8.62607252412681E43,5.07246373133428E43,2.2444753532775596E44,5.827314318397291E43,4.54959409822526E43,7.463873026171199E43,2.79875820572952E43,0.480282691615522,0.0700533933623516,3.29279495778497,0.0,0.0,0.0127160947138215,0.190711523643926,0.116228020752184,0.325643084909396,0.462953035310029,0.282179683044023,0.772251676465649,18.484,18.090999999999998,0.025,0.012,18.355999999999998,17.699,0.017,0.006,9.696709082922142,0.3,7.37163980958,0.1154162731885699
g088,J150752.51+515111.0,226.9687917,51.8530556,15 07 52.51,+51 51 11.0,0.075,SDSS,F814W,25.934,660.0,2.25246373935866E44,"(1607.4917, 0.0013)","(1661.325, 0.0014)","(18.332, 1.821428670252098)",bulge,pseudobulge,"(1605.599, 0.0164)","(1659.0333, 0.0101)","(17.293, 0.2686652605844268)","(21.2653, 0.0021)","(57.3175, 4.53963790628769)","(3.5112, 0.2915966773557236)","(0.6126, 0.0011)","(85.3441, 0.1168)","(0.0282, 0.0009)","(50.7244, 0.6744)",,,,,,,,,,,,,,disk,disk,"(1607.5466, 0.0885)","(1656.9668, 0.0206)","(16.6371, 0.26858500003704217)","(21.4136, 0.0014)","(184.5296, 4.522145260847343)","(1.0817, 0.2914392942705186)","(0.1779, 0.0003)","(-85.6966, 0.0097)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,7.16661600325849E43,5.08713838899952E43,1.26657754102987E44,6.31014649375317E43,4.927130852610211E43,8.08136621767456E43,8.56469509505323E42,0.135728942323795,0.0197995650833597,0.930441940707834,0.0,0.0,0.0037469903389129797,0.353404817065991,0.215457201445639,0.583421114626666,0.353404817065991,0.215457201445639,0.583421114626666,19.218,17.839000000000002,0.028999999999999998,0.019,18.207,16.457,0.023,0.004,10.30130663669567,0.3,6.2701392228,0.139525352784468
g093,J154547.56+122201.8,236.4481667,12.3671667,15 45 47.56,+12 22 01.8,0.184,SDSS,F850LP,24.847,1000.0,2.4119037678537502E45,"(1555.5, 0.0013)","(904.2883, 0.0013)","(18.0187, 1.8214287471148374)",bulge,bulge,"(1554.7737, 0.0194)","(903.8495, 0.0149)","(18.6011, 0.2685929489858175)","(18.9234, 0.005)","(13.8303, 4.514442298911803)","(0.8321, 0.2914823703843818)","(0.6463, 0.0011)","(-64.6694, 0.1817)",,,,,,,,,,,,,,,,disk,disk,"(1556.2477, 0.4278)","(912.0977, 0.5505)","(17.6199, 0.2687123038584165)","(17.6199, 0.0)","(170.1163, 4.63181711104876)","(0.5806, 0.2915439113493848)","(0.7828, 0.0026)","(-28.7313, 0.8252)",,,,,,,,,,,,,,,,disk,disk,"(1555.7933, 0.0461)","(902.6327, 0.1152)","(17.8534, 0.2686125504232778)","(17.8534, 0.0)","(87.1448, 4.523330003460292)","(0.8855, 0.29146178522217614)","(0.3259, 0.0009)","(17.5039, 0.0614)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.95184775959422E44,1.88665345843317E44,6.64708580375089E44,2.24787616853656E44,1.75513593124874E44,2.8789492547622097E44,7.0397159105767E43,0.313171873482684,0.0456824749400777,2.146920065791,0.18315667482195,0.111666767352541,0.305486344571242,0.0,0.0,0.005071384541758229,0.18315667482195,0.111666767352541,0.305486344571242,18.328,18.035,0.022000000000000002,0.013000000000000001,18.136,17.447,0.018000000000000002,0.006,10.088601925477002,0.3,8.22509294553,0.12504871359426944
g095,J160732.85+484620.0,241.8869019,48.7722511,16 07 32.85,+48 46 20.0,0.146,SDSS,F850LP,24.847,1000.0,1.2647661172267502E45,"(1607.0507, 0.0017)","(1658.9545, 0.0018)","(18.0645, 1.8214287471148374)",bulge,pseudobulge,"(1599.8495, 0.0862)","(1653.8135, 0.1116)","(17.2742, 0.2689360746439532)","(20.9854, 0.0024)","(65.2195, 4.559525413922383)","(1.1476, 0.2914924051238693)","(0.6205, 0.0019)","(28.3202, 0.1393)",,,,,,,,,,,,,,,,disk,disk,"(1602.1731, 0.1047)","(1682.6465, 0.3199)","(17.3818, 0.2687221841324195)","(21.6779, 0.0024)","(139.276, 4.537936403278927)","(0.5054, 0.2914368752318381)","(0.3336, 0.0013)","(17.7339, 0.0446)",,,,,,,,,,,,,,,,bulge,bulge,"(1605.6719, 0.0184)","(1659.6162, 0.0188)","(18.1766, 0.2690901377696662)","(18.8809, 0.0017)","(14.6575, 4.517734804103057)","(1.7146, 0.2917890714966857)","(0.6534, 0.0016)","(35.1059, 0.1672)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.3718626083260902E44,1.61071259001265E44,4.6898040143353906E44,1.96627434429475E44,1.5349396948873102E44,2.518818734601E44,4.05588264031347E43,0.20627246915375,0.030082710631156,1.41437822408637,0.186037830917754,0.11334762115178,0.309113588819075,0.427131171913046,0.260275946926767,0.7047214215467741,0.427131171913046,0.260275946926767,0.7047214215467741,19.101,17.637999999999998,0.021,0.019,18.546,16.628,0.02,0.016,10.920168328049815,0.3,8.23728718301,0.13064706659681308
g096,J160806.68+424057.9,242.0278333,42.68275,16 08 06.68,+42 40 57.9,0.085,SDSS,F850LP,24.847,660.0,4.00097355577351E44,"(1602.9563, 0.0024)","(1653.0736, 0.0026)","(18.693, 1.8214307235841627)",spiral_arms,spiral_arms,"(1603.7816, 0.0103)","(1656.1178, 0.0082)","(19.0315, 0.26864298286926824)","(20.9314, 0.0015)","(134.0481, 4.534454250536009)","(1.0358, 0.29145334488541724)","(0.224, 0.0006)","(62.5463, 0.0272)",,,"(0.6211, 0.019)","(1611.3579, 0.1564)","(1668.8838, 0.1807)","(131.2444, 0.515)","(20.0, 0.7034)","(0.6486, 0.0011)","(8.6406, 0.3677)","(61.7739, 0.0627)","(121.9208, 0.1753)","(94.2228, 0.157)","(0.6051, 0.0105)",0.0,"(1.5973, 0.0272)",disk,disk,"(1599.399, 0.0758)","(1642.3932, 0.0867)","(15.717, 0.26857329026710375)","(20.943, 0.0006)","(121.2352, 4.517170073198937)","(0.6728, 0.2914319341542686)","(0.9164, 0.0007)","(12.461, 0.4207)",,,,,,,,,,,,,,,,bulge,bulge,"(1603.0591, 0.0112)","(1652.5859, 0.0069)","(18.3342, 0.2685788752767015)","(17.3354, 0.0015)","(6.0899, 4.514349511303271)","(1.1636, 0.2915706127937072)","(0.9365, 0.0018)","(-33.7686, 1.5419)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.3248454916086499E44,9.92257456593062E43,1.98630050077225E44,1.2537174521100199E44,9.78969183375593E43,1.60557398197453E44,7.11280394986369E42,0.0567337077257143,0.00827633816108959,0.38890551946174,0.0789516420550905,0.0481392108333511,0.131615780506057,0.0,0.0,0.0021296158127320198,0.0415375777307725,0.0253252256344637,0.070258144591144,17.724,17.526,0.018000000000000002,0.018000000000000002,16.813,15.607000000000001,0.012,0.003,10.482683641770656,0.3,6.7996323516,0.11341922771051836
g097,J161159.55+311041.5,242.998125,31.1781944,16 11 59.55,+31 10 41.5,0.159,SDSS,F850LP,24.847,660.0,1.65323752287782E45,"(1566.5676, 0.0027)","(895.47, 0.0028)","(19.1137, 1.8214291890755254)",bulge,bulge,"(1566.8468, 0.0388)","(891.6874, 0.0291)","(18.6802, 0.2688349349413092)","(19.8014, 0.0033)","(35.4893, 4.541278109762062)","(2.7997, 0.29268587640147237)","(0.1297, 0.0008)","(55.1106, 0.0412)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1562.4979, 0.064)","(897.1198, 0.0421)","(17.4132, 0.2685969140643614)","(21.2193, 0.0014)","(67.8154, 4.520039768652936)","(1.5389, 0.291503297142413)","(0.5564, 0.0021)","(58.8319, 0.1345)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.3539929216559299E44,9.467108863261279E43,2.4915264693062197E44,1.1679854407325299E44,9.11960572135083E43,1.49588704086086E44,1.8600748092339798E43,0.159254965375886,0.0232305737277106,1.09175709879031,0.23740670585421,0.144709698073561,0.396921416519368,0.76259329414579,0.464935647613946,1.25825367836872,0.23740670585421,0.144709698073561,0.396921416519368,19.389,17.862000000000002,0.032,0.015,19.099,17.37,0.028999999999999998,0.005,10.615919810581584,0.3,7.21108930956,0.14089890966687219
g098,J161658.70+230755.5,244.2445833,23.1320833,16 16 58.70,+23 07 55.5,0.1,SDSS,F850LP,24.847,1000.0,8.30535705944751E44,"(1608.2827, 0.001)","(1657.5325, 0.0011)","(17.3114, 1.821428670252098)",disk,disk,"(1605.0963, 0.2658)","(1654.3729, 0.2004)","(16.6046, 0.2686012141538045)","(22.2751, 0.0013)","(176.6373, 4.545279916595246)","(0.4723, 0.29144958782763436)","(0.743, 0.0008)","(60.8001, 0.1883)",,,,,,,,,,,,,,,,disk,disk,"(1599.2283, 0.1203)","(1665.5956, 0.103)","(17.6991, 0.2687090847829637)","(21.5885, 0.003)","(89.1079, 4.516843976739078)","(0.1489, 0.2914302871097957)","(0.7589, 0.0009)","(-84.728, 0.253)",,,,,,,,,,,,,,,,bar,bar,"(1605.5146, 0.3837)","(1650.0837, 0.4744)","(17.9994, 0.26857142857142857)","(20.7284, 0.0014)","(132.9278, 8.883844745953414)","(0.5272, 0.2914520582272459)","(0.1998, 0.0113)","(-41.303, 0.0837)",,,"(-0.5151, 0.0212)","(1598.7095, 1.4973)","(1661.3328, 0.469)","(100.4689, 5.3483)","(81.4391, 4.0121)","(0.4166, 0.0205)","(77.809, 0.6429)",,,,,,,bulge,pseudobulge,"(1607.1575, 0.0264)","(1656.6921, 0.023)","(18.6173, 0.268676128907832)","(19.2412, 0.0023)","(17.2968, 4.514598002059993)","(0.6735, 0.2914731930124929)","(0.6502, 0.0013)","(67.2832, 0.191)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.59533643288596E44,1.0326298950671301E44,3.5035821859709897E44,1.23668426060426E44,9.65625699505493E43,1.5838310479386498E44,3.58652172281705E43,0.29001110769087,0.042305140847465,1.98809035324502,0.0,0.0,0.00293988408976035,0.0871073159751159,0.0531048469876152,0.145821088183802,0.556076615333937,0.339034682415439,0.915003509214343,17.53,17.289,0.017,0.021,17.19,16.361,0.01,0.004,10.033328379931486,0.3,7.83941198134,0.12204534537488407
g101,J165103.14+261747.2,252.7630833,26.2964444,16 51 03.14,+26 17 47.2,0.079,SDSS,F814W,25.934,660.0,3.649192310829241E44,"(1598.4106, 0.0011)","(1662.291, 0.0012)","(18.0235, 1.7885715292104034)",bar,bar,"(1597.0216, 0.0168)","(1660.6422, 0.0163)","(17.9471, 0.2814285714285714)","(19.7087, 0.0011)","(30.772, 4.486192472806001)","(1.2458, 0.27860940546996354)","(0.4997, 0.0008)","(-46.4593, 0.0541)",,,"(0.4574, 0.0167)","(1596.8861, 0.1653)","(1657.6578, 0.112)","(70.9947, 0.8543)","(20.0, 1.4718)","(0.3665, 0.0014)","(-52.2565, 0.0687)",,,,,,,disk,disk,"(1603.274, 0.0427)","(1661.3843, 0.0383)","(16.163, 0.28142901559065747)","(21.1128, 0.0005)","(133.9863, 4.486383722226758)","(0.4845, 0.2785728824137887)","(0.6595, 0.0003)","(-48.8223, 0.0546)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,9.67616982458752E43,6.731554387440681E43,1.74870820152964E44,8.40661678575073E43,6.487086264665171E43,1.0894136889686699E44,1.26955303883679E43,0.15101830750614,0.0224403388034293,1.0163183988351099,0.0,0.0,0.00314311717661962,0.0,0.0,0.00314311717661962,0.162027823692022,0.0964820655851376,0.275245662775684,17.937,17.486,0.022000000000000002,0.025,17.059,16.035,0.013000000000000001,0.004,10.105278041358732,0.3,7.68910767331,0.11879461526032789
g102,J170250.46+334409.6,255.7102811,33.736015,17 02 50.46,+33 44 09.6,0.2015,SDSS,F850LP,24.847,660.0,1.7841813460702202E45,"(1569.9821, 0.0015)","(881.5547, 0.0018)","(17.8902, 1.788571655009114)",disk,disk,"(1567.8611, 0.0579)","(876.8163, 0.0581)","(16.5103, 0.28143967527043257)","(21.0127, 0.0009)","(107.1376, 4.489506977727201)","(0.7956, 0.27860940546996354)","(0.563, 0.0005)","(-31.0578, 0.0719)",,,,,,,,,,,,,,,,bulge,bulge,"(1570.4382, 0.0232)","(881.2068, 0.0191)","(18.5606, 0.2814584353262956)","(18.3134, 0.0021)","(13.5521, 4.485823485499761)","(0.4015, 0.2785959992827006)","(0.5702, 0.0013)","(-30.2945, 0.1396)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1578.7234, 0.1297)","(881.4664, 0.1132)","(18.9366, 0.28226393821444234)","(20.6524, 0.0054)","(34.7727, 4.488112469965657)","(0.3941, 0.2786162967529475)","(0.5421, 0.0021)","(-27.4077, 0.2256)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,5.32116333472562E44,3.54408536988249E44,1.06769786403722E45,4.3510239144535E44,3.3572730602193305E44,5.63892468952198E44,9.7013942027212E43,0.222968073572166,0.0331290662580198,1.50063872091508,0.120249334520261,0.0715969436378131,0.205100431841979,0.0850516379092962,0.050602535962293,0.146090805024232,0.794699027570443,0.473175214170443,1.33783694054263,18.273,17.71,0.017,0.012,17.752,16.642,0.013999999999999999,0.004,10.765147396418229,0.3,8.45389855948,0.13037183752970252
g103,J170534.95+334011.9,256.395625,33.6699722,17 05 34.95,+33 40 11.9,0.125,SDSS,F850LP,24.847,660.0,1.27493039771268E45,"(1564.0125, 0.0014)","(891.8494, 0.0015)","(17.3266, 1.788571565552254)",bar,bar,"(1563.8513, 0.0195)","(892.8567, 0.0302)","(17.6141, 0.2814285714285714)","(19.1523, 0.0015)","(34.4947, 4.487219082356156)","(0.8561, 0.27860159873253876)","(0.4335, 0.0008)","(-5.798, 0.0777)",,,"(-0.1688, 0.012)","(1556.5309, 0.2523)","(884.2927, 0.2085)","(58.612, 0.7123)","(20.0, 1.1476)","(0.4658, 0.0028)","(-36.4418, 0.284)",,,,,,,disk,disk,"(1563.749, 0.061)","(898.6381, 0.0673)","(16.6064, 0.28143205364053064)","(20.5878, 0.0008)","(69.7656, 4.486603073937032)","(0.5641, 0.27858176684113145)","(0.9429, 0.0011)","(10.0002, 0.5722)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.1180304724039E44,1.30367386662609E44,4.97051273657636E44,1.54691801484904E44,1.1936991105916901E44,2.00465538043616E44,5.71112457554868E43,0.369193746580424,0.054859681672806,2.48459375551524,0.0,0.0,0.00362288783747732,0.0,0.0,0.00362288783747732,0.28330506323902505,0.168698212501548,0.479394134411677,17.795,17.25,0.017,0.016,17.324,16.372,0.01,0.004,10.28006509063839,0.3,7.43805721252,0.11576672279574299
